https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050020/mri/T1.mgz,50020,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050022/mri/T1.mgz,50022,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050023/mri/T1.mgz,50023,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050024/mri/T1.mgz,50024,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050025/mri/T1.mgz,50025,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050026/mri/T1.mgz,50026,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050027/mri/T1.mgz,50027,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050028/mri/T1.mgz,50028,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050029/mri/T1.mgz,50029,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050030/mri/T1.mgz,50030,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050031/mri/T1.mgz,50031,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050032/mri/T1.mgz,50032,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050033/mri/T1.mgz,50033,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050034/mri/T1.mgz,50034,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050035/mri/T1.mgz,50035,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050036/mri/T1.mgz,50036,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050037/mri/T1.mgz,50037,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050038/mri/T1.mgz,50038,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050039/mri/T1.mgz,50039,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050040/mri/T1.mgz,50040,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050041/mri/T1.mgz,50041,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050042/mri/T1.mgz,50042,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050043/mri/T1.mgz,50043,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050044/mri/T1.mgz,50044,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050045/mri/T1.mgz,50045,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050046/mri/T1.mgz,50046,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050047/mri/T1.mgz,50047,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050048/mri/T1.mgz,50048,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050049/mri/T1.mgz,50049,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050050/mri/T1.mgz,50050,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050051/mri/T1.mgz,50051,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050052/mri/T1.mgz,50052,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050053/mri/T1.mgz,50053,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050054/mri/T1.mgz,50054,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050055/mri/T1.mgz,50055,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050056/mri/T1.mgz,50056,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050057/mri/T1.mgz,50057,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050058/mri/T1.mgz,50058,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050059/mri/T1.mgz,50059,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Pitt_0050060/mri/T1.mgz,50060,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050102/mri/T1.mgz,50102,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050103/mri/T1.mgz,50103,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050104/mri/T1.mgz,50104,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050105/mri/T1.mgz,50105,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050106/mri/T1.mgz,50106,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050107/mri/T1.mgz,50107,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050108/mri/T1.mgz,50108,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050109/mri/T1.mgz,50109,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050110/mri/T1.mgz,50110,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050111/mri/T1.mgz,50111,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050112/mri/T1.mgz,50112,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050113/mri/T1.mgz,50113,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050114/mri/T1.mgz,50114,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050115/mri/T1.mgz,50115,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050116/mri/T1.mgz,50116,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050117/mri/T1.mgz,50117,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050118/mri/T1.mgz,50118,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050119/mri/T1.mgz,50119,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050120/mri/T1.mgz,50120,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050121/mri/T1.mgz,50121,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050122/mri/T1.mgz,50122,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050123/mri/T1.mgz,50123,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050124/mri/T1.mgz,50124,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050125/mri/T1.mgz,50125,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050126/mri/T1.mgz,50126,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050127/mri/T1.mgz,50127,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050128/mri/T1.mgz,50128,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050129/mri/T1.mgz,50129,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050130/mri/T1.mgz,50130,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050131/mri/T1.mgz,50131,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050132/mri/T1.mgz,50132,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050133/mri/T1.mgz,50133,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050134/mri/T1.mgz,50134,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050135/mri/T1.mgz,50135,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050136/mri/T1.mgz,50136,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Olin_0050137/mri/T1.mgz,50137,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050142/mri/T1.mgz,50142,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050143/mri/T1.mgz,50143,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050144/mri/T1.mgz,50144,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050145/mri/T1.mgz,50145,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050146/mri/T1.mgz,50146,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050147/mri/T1.mgz,50147,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050148/mri/T1.mgz,50148,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050149/mri/T1.mgz,50149,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050150/mri/T1.mgz,50150,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050152/mri/T1.mgz,50152,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050153/mri/T1.mgz,50153,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050155/mri/T1.mgz,50155,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050156/mri/T1.mgz,50156,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050157/mri/T1.mgz,50157,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050158/mri/T1.mgz,50158,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050159/mri/T1.mgz,50159,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050160/mri/T1.mgz,50160,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050161/mri/T1.mgz,50161,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050162/mri/T1.mgz,50162,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050163/mri/T1.mgz,50163,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050164/mri/T1.mgz,50164,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050165/mri/T1.mgz,50165,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050166/mri/T1.mgz,50166,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050167/mri/T1.mgz,50167,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050168/mri/T1.mgz,50168,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050169/mri/T1.mgz,50169,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050170/mri/T1.mgz,50170,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/OHSU_0050171/mri/T1.mgz,50171,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050182/mri/T1.mgz,50182,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050183/mri/T1.mgz,50183,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050184/mri/T1.mgz,50184,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050185/mri/T1.mgz,50185,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050186/mri/T1.mgz,50186,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050187/mri/T1.mgz,50187,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050188/mri/T1.mgz,50188,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050189/mri/T1.mgz,50189,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050190/mri/T1.mgz,50190,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050191/mri/T1.mgz,50191,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050192/mri/T1.mgz,50192,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050193/mri/T1.mgz,50193,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050194/mri/T1.mgz,50194,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050195/mri/T1.mgz,50195,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050196/mri/T1.mgz,50196,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050197/mri/T1.mgz,50197,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050198/mri/T1.mgz,50198,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050199/mri/T1.mgz,50199,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050200/mri/T1.mgz,50200,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050201/mri/T1.mgz,50201,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050202/mri/T1.mgz,50202,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050203/mri/T1.mgz,50203,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050204/mri/T1.mgz,50204,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050205/mri/T1.mgz,50205,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050206/mri/T1.mgz,50206,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050207/mri/T1.mgz,50207,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050208/mri/T1.mgz,50208,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050209/mri/T1.mgz,50209,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050210/mri/T1.mgz,50210,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050211/mri/T1.mgz,50211,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050212/mri/T1.mgz,50212,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050213/mri/T1.mgz,50213,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050214/mri/T1.mgz,50214,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050215/mri/T1.mgz,50215,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050216/mri/T1.mgz,50216,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/SDSU_0050217/mri/T1.mgz,50217,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050232/mri/T1.mgz,50232,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050233/mri/T1.mgz,50233,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050234/mri/T1.mgz,50234,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050235/mri/T1.mgz,50235,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050236/mri/T1.mgz,50236,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050237/mri/T1.mgz,50237,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050238/mri/T1.mgz,50238,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050239/mri/T1.mgz,50239,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050240/mri/T1.mgz,50240,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050241/mri/T1.mgz,50241,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050242/mri/T1.mgz,50242,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050243/mri/T1.mgz,50243,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050244/mri/T1.mgz,50244,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050245/mri/T1.mgz,50245,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050246/mri/T1.mgz,50246,abide_initiative
https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/freesurfer/5.1/Trinity_0050247/mri/T1.mgz,50247,abide_initiative
